art_num_pws;art_code;art_pv_ttc;art_dispo;art_px_kilo;art_px_litre;art_cont;art_unit_cont;art_ean;art_cip13;art_stock;Art_StDep;
7378;9007096;0.000;0;0.000;0.000;55;G;0000050059195;9007096;0;0
7367;8000778;0.000;1;0.000;0.000;55;G;0091000000329;8000778;2;0
7379;8916365;0.000;0;0.000;0.000;55;G;0309972436412;8916365;0;0
7286;9005737;0.000;0;0.000;0.000;55;G;0000050059478;9005737;0;0
7556;9003885;0.000;1;0.000;0.000;5;G;0309976790046;9003885;1;0
7555;9003974;0.000;1;0.000;0.000;5;G;0309976790039;9003974;2;0
7554;9004867;0.000;0;0.000;0.000;5;G;0309976790015;9004867;0;0
7395;9004117;0.000;0;0.000;0.000;5;G;0309974172134;9004117;0;0
7392;9004092;0.000;0;0.000;0.000;5;G;5000386304186;9004092;0;0
7346;8000620;0.000;0;0.000;0.000;1;G;0000050876679;0000050876679;0;0
7342;8009874;0.000;1;0.000;0.000;1;G;0000050876693;8009874;2;0
7338;8009880;0.000;1;0.000;0.000;1;G;0000050876754;8009880;2;0
7337;8010357;0.000;0;0.000;0.000;1;G;0000050876778;8010357;0;0
31798;8026927;8.990;1;59.933;0.000;150;G;0000080269274;0000080269274;2;0
31801;8047980;8.990;1;59.933;0.000;150;G;0000080479802;0000080479802;1;0
31800;8047981;8.990;0;59.933;0.000;150;G;0000080479819;0000080479819;0;0
31797;8047982;8.990;1;59.933;0.000;150;G;0000080479826;0000080479826;1;0
31796;8047984;8.990;0;59.933;0.000;150;G;0000080479840;0000080479840;0;0
31799;8047986;8.990;0;59.933;0.000;150;G;0000080479864;0000080479864;0;0
5501;3400389168389;33.490;1;620.185;0.000;54;G;0033984000292;3400389168389;0;2
5494;9003388;0.000;0;0.000;0.000;53;G;0033984004030;9003388;0;0
13703;8400407;21.900;1;105.797;0.000;207;G;0033984004078;9363224;12;0
14597;9018941;0.000;0;0.000;0.000;32;G;0033984005709;9018941;0;0
5487;3400389108149;13.900;0;195.775;0.000;71;G;0033984007000;3400389108149;0;0
5447;8910931;8.690;1;152.456;0.000;57;G;0033984009400;8910931;36;112
5425;8917761;41.500;0;298.561;0.000;139;G;0033984010291;8917761;0;0
5467;0339840103214;17.890;1;894.500;0.000;20;G;0033984010321;9009729;32;22
31480;6350102;23.990;1;1199.500;0.000;20;G;0033984010321;9009729;32;22
5470;9001343;16.900;1;433.333;0.000;39;G;0033984010505;9001343;30;63
5410;8401052;39.900;1;338.136;0.000;118;G;0033984010529;8999204;49;48
13667;8011262;34.990;1;583.167;0.000;60;G;0033984010574;8011262;21;0
5418;8401070;26.900;1;162.048;0.000;166;G;0033984010703;8007088;10;5
5466;9015730;0.000;0;0.000;0.000;67;G;0033984010741;9015730;0;0
5436;8902854;14.900;1;451.515;0.000;33;G;0033984012493;8902854;2;74
5473;9003655;22.900;0;352.308;0.000;65;G;0033984012806;9003655;0;0
13670;8400075;67.500;1;1038.462;0.000;65;G;0033984013186;0033984013186;15;0
5505;9000295;11.900;1;495.833;0.000;24;G;0339840136502;9000295;6;0
6295;9009698;19.490;1;1392.143;0.000;14;G;0033984014480;9009698;17;0
5474;9003709;0.000;0;0.000;0.000;68;G;0339840150058;9003709;0;0
5414;9001627;12.450;1;75.000;0.000;166;G;0033984015401;9001627;25;26
5481;8908265;14.490;1;249.828;0.000;58;G;0033984017009;8908265;5;0
5483;8916543;0.000;0;0.000;0.000;56;G;0033984017207;8916543;0;0
5475;8908288;20.900;1;245.882;0.000;85;G;0033984017337;8908288;17;0
5495;8912870;25.900;0;160.870;0.000;161;G;0033984017368;8912870;0;0
5420;9009215;34.900;1;352.525;0.000;99;G;0033984020276;9009215;37;68
5506;8908302;0.000;0;0.000;0.000;15;G;8300496039273;9625411;0;0
5503;9003856;25.900;1;863.333;0.000;30;G;0033984020504;9003856;24;38
13683;3401598752208;0.000;0;0.000;0.000;99;G;0033984020658;3401598752208;0;0
13682;9854229;0.000;0;0.000;0.000;36;G;0033984022003;9854229;0;0
5479;8913421;26.390;1;561.489;0.000;47;G;0033984023246;8913421;21;0
30537;8402335;36.900;1;838.636;0.000;44;G;0033984023352;9017137;5;0
5482;0033984023352;36.990;1;840.682;0.000;44;G;0033984023352;9017137;5;0
30773;8402400;21.900;1;162.222;0.000;135;G;0033984024007;8006918;11;0
6299;8006918;19.890;1;147.333;0.000;135;G;0033984024007;8006918;11;0
13689;8402460;0.000;0;0.000;0.000;28;G;0033984024601;9887996;0;0
5512;8910948;14.900;1;338.636;0.000;44;G;0033984025516;8910948;55;0
13665;8011196;29.500;1;517.544;0.000;57;G;0033984025660;8011196;12;0
5500;9016942;14.900;1;745.000;0.000;20;G;0033984025707;9016942;11;0
5434;9019053;46.950;1;594.304;0.000;79;G;0033984026018;6034283;22;15
6297;8913361;23.390;1;262.809;0.000;89;G;0033984026605;8913361;16;3
5510;8916537;21.500;1;421.569;0.000;51;G;0033984026759;8916537;9;0
6291;8999227;37.900;1;360.952;0.000;105;G;0033984027145;8999227;15;0
5480;8908271;19.990;1;555.278;0.000;36;G;0033984027602;8908271;6;0
13694;9015233;9.990;0;222.000;0.000;45;G;0033984032095;9015233;0;0
14846;8006048;0.000;0;0.000;0.000;21;G;0339840335042;8006048;0;0
6301;0339840354616;17.990;0;399.778;0.000;45;G;0339840354616;8998624;0;0
5469;8908118;14.900;0;745.000;0.000;20;G;0033984037250;8908118;0;0
5478;8004144;0.000;0;0.000;0.000;43;G;0339840387072;8004144;0;0
6293;9003690;19.890;1;306.000;0.000;65;G;0033984039476;9003690;6;0
13669;8515525;25.900;0;398.462;0.000;65;G;0033984039605;8515525;0;0
5426;8006924;22.990;0;741.613;0.000;31;G;0033984041615;8006924;0;0
32520;3401566759574;14.900;1;4966.667;0.000;3;G;3363790808032;3401566759574;0;13
8798;3401546600124;7.490;1;52.746;0.000;142;G;0621498710525;3401546600124;0;21
5780;3401546600643;0.000;0;0.000;0.000;110;G;0621498710839;3401546600643;0;0
9830;3401572473761;0.000;0;0.000;0.000;12;G;7290002041023;3401572473761;0;0
7451;9004258;0.000;1;0.000;0.000;4;G;0080100004252;9004258;3;0
7459;9005157;0.000;0;0.000;0.000;4;G;0080100004474;9005157;0;0
7430;8010742;0.000;1;0.000;0.000;4;G;0080100004511;8010742;2;0
7425;9013607;0.000;1;0.000;0.000;4;G;0080100004641;9013607;1;0
7445;9004235;0.000;0;0.000;0.000;4;G;0801000048876;9004235;0;0
7437;9005298;0.000;1;0.000;0.000;4;G;0080100005167;9005298;2;0
7421;9003158;0.000;1;0.000;0.000;4;G;0080100005341;9003158;1;0
7461;9005269;0.000;0;0.000;0.000;4;G;0080100005563;9005269;0;0
7428;9004494;0.000;0;0.000;0.000;4;G;0080100005648;8635216;0;0
15046;3401351323386;2.490;1;311.250;0.000;8;G;;3401575344891;120;32
27502;5132261;2.490;1;249.000;0.000;10;G;;3401351322617;275;0
15525;5132309;2.490;1;498.000;0.000;5;G;;3401326409046;17;53
7455;9004382;0.000;0;0.000;0.000;4;G;0091000009025;9004382;0;0
19841;3401560188967;2.900;1;322.222;0.000;9;G;3596490004095;3401560188967;14;457
7384;8010943;0.000;0;0.000;0.000;5;G;0309972818201;8010943;0;0
17347;0309972924100;14.300;1;3575.000;0.000;4;G;0309972924100;8002561;2;0
14803;8002065;0.000;1;0.000;0.000;4;G;0309972924155;8002065;5;0
7539;9152220;0.000;1;0.000;0.000;3;G;0309973212022;9152220;2;0
7540;8002005;0.000;0;0.000;0.000;3;G;0309973212039;8002005;0;0
7420;3099738477502;16.400;0;5466.667;0.000;3;G;3099738477502;8010682;0;0
7450;8010736;0.000;1;0.000;0.000;4;G;0309973849129;8010736;2;0
11582;8002103;0.000;0;0.000;0.000;2;G;0309978529255;8002103;0;0
16524;8265250;0.000;0;0.000;0.000;5;G;0309974784085;8265250;0;0
16013;8002053;0.000;0;0.000;0.000;2;G;0309975254020;8002053;0;0
15860;8002080;0.000;0;0.000;0.000;2;G;0309975726107;8002080;0;0
15862;8002082;0.000;1;0.000;0.000;2;G;0309975726152;8002082;7;0
15861;8002081;0.000;0;0.000;0.000;2;G;0309975726251;8002081;0;0
15864;8002084;0.000;0;0.000;0.000;2;G;0309975726404;8002084;0;0
15863;8002083;0.000;1;0.000;0.000;2;G;0309975726459;8002083;3;0
15865;8002086;0.000;1;0.000;0.000;2;G;0309975726503;8002086;4;0
15858;8002078;0.000;0;0.000;0.000;2;G;0309975740059;8002078;0;0
15857;8002077;0.000;0;0.000;0.000;2;G;0309975740103;8002077;0;0
15852;8002071;0.000;1;0.000;0.000;2;G;0309975740158;8002071;2;0
15853;8002072;0.000;0;0.000;0.000;2;G;0309975740202;8002072;0;0
15859;8002074;0.000;1;0.000;0.000;2;G;0309975740257;8002074;4;0
15854;8002073;0.000;1;0.000;0.000;2;G;0309975740356;8002073;1;0
15856;8002075;0.000;1;0.000;0.000;2;G;0309975740400;8002075;1;0
15855;8002076;0.000;1;0.000;0.000;2;G;0309975740455;8002076;4;0
7550;3400389162417;0.000;0;0.000;0.000;40;G;0309976047034;3400389162417;0;0
7547;3400389162431;0.000;0;0.000;0.000;40;G;0309976047041;3400389162431;0;0
15284;9414111;0.000;1;0.000;0.000;2;G;0309976348018;9414111;2;0
15285;9241225;0.000;1;0.000;0.000;2;G;0309976348056;9241225;4;0
15280;8141220;0.000;1;0.000;0.000;2;G;0309976348155;8002192;4;0
15281;8002190;0.000;0;0.000;0.000;2;G;0309976348209;8002190;0;0
15282;8002191;0.000;1;0.000;0.000;2;G;0309976348407;8002191;2;0
15283;9251123;0.000;1;0.000;0.000;2;G;0309976348452;9251123;4;0
7434;9005246;0.000;1;0.000;0.000;4;G;;9005246;1;0
7407;8010452;0.000;1;0.000;0.000;1;G;0309977991015;8010452;2;0
11553;8002013;0.000;0;0.000;0.000;1;G;0309978231035;8002013;0;0
15296;8002088;0.000;1;0.000;0.000;2;G;0309978392101;8002088;5;0
16025;8002089;0.000;1;0.000;0.000;2;G;0309978392156;8002089;3;0
15299;8002092;0.000;1;0.000;0.000;2;G;0309978392255;8002092;2;0
15300;8002093;0.000;1;0.000;0.000;2;G;0309978392309;8002093;2;0
15842;8002094;0.000;1;0.000;0.000;2;G;0309978392354;8002094;2;0
15841;8002095;0.000;1;0.000;0.000;2;G;0309978392507;8002095;2;0
15307;8002098;0.000;1;0.000;0.000;2;G;0309978392958;8002098;1;0
15308;8002099;0.000;1;0.000;0.000;2;G;0309978392972;8002099;5;0
11578;8002100;0.000;0;0.000;0.000;2;G;0309978529019;8965357;0;0
11579;8002101;0.000;0;0.000;0.000;2;G;0309978529057;8002101;0;0
11580;8002112;0.000;1;0.000;0.000;2;G;0309978529101;8002112;3;0
11581;8002102;0.000;1;0.000;0.000;2;G;0309978529156;8002102;4;0
11583;8002104;0.000;0;0.000;0.000;2;G;0309978529354;8002104;0;0
11591;8002105;0.000;0;0.000;0.000;2;G;0309978529507;8002105;0;0
11592;8002107;0.000;1;0.000;0.000;2;G;0309978529552;8002107;2;0
11595;8002108;0.000;0;0.000;0.000;2;G;0309978529804;8002108;0;0
11597;8002110;0.000;1;0.000;0.000;2;G;0309978529958;8002110;2;0
7426;9004198;0.000;1;0.000;0.000;4;G;0309979632152;9004198;2;0
7431;8007272;0.000;1;0.000;0.000;4;G;0309979632305;8007272;2;0
7423;8000749;0.000;1;0.000;0.000;4;G;0309979632312;8000749;1;0
7424;9005111;0.000;1;0.000;0.000;4;G;0309979632589;9005111;1;0
7441;9004353;0.000;0;0.000;0.000;4;G;0309979632602;9004353;0;0
7439;9004413;0.000;1;0.000;0.000;4;G;0309979632640;9004413;2;0
7438;9004287;0.000;0;0.000;0.000;4;G;0309979632657;9004287;0;0
5792;7742561;18.950;1;37.900;0.000;500;G;;3401577425611;0;39
5770;3401579866719;19.490;1;38.980;0.000;500;G;;3401579866719;5;6
5769;3401577425321;19.490;1;38.980;0.000;500;G;;3401577425321;4;4
5767;9739882;19.490;1;38.980;0.000;500;G;0621498030586;3401597398827;2;23
5768;3401597398995;19.990;0;39.980;0.000;500;G;0621498030654;3401597398995;0;0
5793;3401577425499;19.490;1;38.980;0.000;500;G;;3401577425499;6;4
5766;3401577425550;19.990;1;39.980;0.000;500;G;;3401577425550;0;2
5777;3401596927905;0.000;0;0.000;0.000;200;G;;3401596927905;0;0
5778;3401596928094;0.000;0;0.000;0.000;200;G;;3401596928094;0;0
5765;3401546599602;7.490;1;61.393;0.000;122;G;0621498710136;3401546599602;0;18
5764;4659954;6.990;1;65.327;0.000;107;G;6214987101504;3401546599541;8;13
5760;3401546599480;0.000;0;0.000;0.000;95;G;6214987102426;3401546599480;0;0
5879;3401546600933;0.000;0;0.000;0.000;112;G;6214987102976;3401546600933;0;0
5880;3401546601015;7.490;1;66.875;0.000;112;G;0621498710358;3401546601015;2;8
5881;4660087;7.490;1;61.393;0.000;122;G;6214987104192;3401546600872;5;1
5757;3401546600582;7.490;1;61.393;0.000;122;G;0621498710587;3401546600582;8;0
5758;3401546600414;7.490;1;61.393;0.000;122;G;6214987106004;3401546600414;3;2
5759;3401546600353;7.490;1;64.017;0.000;117;G;6214987106240;3401546600353;0;13
5790;3401546600704;0.000;0;0.000;0.000;107;G;0621498710655;3401546600704;0;0
5776;3401546599770;0.000;0;0.000;0.000;107;G;0621498710693;3401546599770;0;0
5787;3401546599831;7.490;1;62.417;0.000;120;G;6214987107094;3401546599831;0;32
5773;3401546600063;7.490;1;70.000;0.000;107;G;0621498710778;3401546600063;1;5
5772;3401546598650;7.490;1;65.130;0.000;115;G;0621498710785;3401546598650;6;12
5771;3401546598599;0.000;0;0.000;0.000;115;G;0621498710792;3401546598599;0;0
5774;3401546600292;0.000;0;0.000;0.000;122;G;6214987108220;3401546600292;0;0
5775;3401546601183;0.000;0;0.000;0.000;135;G;0621498710846;3401546601183;0;0
5882;4659842;7.490;1;74.900;0.000;100;G;0621498711072;3401546598421;6;5
5878;3401546682496;7.490;1;61.393;0.000;122;G;6214987111268;3401546682496;3;1
5779;3401546598711;0.000;0;0.000;0.000;185;G;0621498711171;3401546598711;0;0
5883;3401545278799;7.490;1;36.184;0.000;207;G;6214987111954;3401545278799;6;5
5762;3401547326979;0.000;0;0.000;0.000;172;G;6214987116904;3401547326979;0;0
5763;3401547327051;0.000;0;0.000;0.000;172;G;0621498711706;3401547327051;0;0
5761;3401547326801;7.490;0;43.547;0.000;172;G;6214987117130;3401547326801;0;0
10877;3401520801677;0.000;0;0.000;0.000;172;G;0621498712659;3401520801677;0;0
5755;3401546599312;0.000;0;0.000;0.000;205;G;0621498740027;3401546599312;0;0
5756;3401546599190;0.000;0;0.000;0.000;205;G;0621498740034;3401546599190;0;0
5749;3401546599251;7.990;0;38.976;0.000;205;G;0621498740058;3401546599251;0;0
5752;3401546622935;0.000;0;0.000;0.000;205;G;6214987400652;3401546622935;0;0
5753;4660124;7.490;1;36.537;0.000;205;G;0621498741017;3401546601244;9;29
5747;3401546599022;7.490;1;36.537;0.000;205;G;0621498741222;3401546599022;10;39
5746;3401546598940;7.490;0;36.537;0.000;205;G;0621498741239;3401546598940;0;0
5745;3401597418969;0.000;0;0.000;0.000;200;G;6214987424726;3401597418969;0;0
5742;0621498742489;7.990;0;39.950;0.000;200;G;6214987424894;3401597418730;0;0
5985;3401561062600;75.200;1;5013.333;0.000;15;G;0635494358209;3401561062600;41;0
4364;3401545162616;59.900;1;3993.333;0.000;15;G;0635494369205;3401545162616;10;0
4758;3401565692674;0.000;0;0.000;0.000;7;G;;3401565692674;0;0
13915;8028156;0.000;0;0.000;0.000;100;G;6970450090538;8028156;0;0
10307;3401563219002;26.990;1;215.920;0.000;125;G;;3401563219002;1;9
10296;3401573542091;15.990;1;39.975;0.000;400;G;0697045150298;0697045150298;15;0
10292;3401543157812;0.000;0;0.000;0.000;100;G;0697045153053;3401543157812;0;0
16142;9704515;0.000;0;0.000;0.000;235;G;0697045151622;0697045151622;0;0
16143;6704515;0.000;0;0.000;0.000;235;G;0697045151639;0697045151639;0;0
27611;3401560373523;0.000;0;0.000;0.000;40;G;7610114030379;7610114030379;0;0
27619;3401560376883;0.000;0;0.000;0.000;40;G;7610114030386;3401560376883;0;0
27612;3401560374872;1.990;1;49.750;0.000;40;G;7610114030300;3401560374872;13;28
27608;3401560375015;1.990;1;49.750;0.000;40;G;7610114030324;3401560375015;9;13
27617;6037671;1.990;1;49.750;0.000;40;G;7610114030331;3401560376715;15;28
27621;3401560377194;1.990;1;49.750;0.000;40;G;7610114030416;3401560377194;15;40
27646;3401560373691;1.990;1;49.750;0.000;40;G;7610114030355;3401560373691;8;23
27610;3401560376593;1.990;1;49.750;0.000;40;G;7610114030737;3401560376593;7;2
27616;3401560376654;0.000;0;0.000;0.000;40;G;7610114030423;3401560376654;0;0
28578;6907873;5.990;1;59.900;0.000;100;G;3337875201278;6907873;22;0
9694;3401044455554;7.790;1;95.000;0.000;82;G;;3401044455554;51;0
14983;3401579003565;7.790;1;70.818;0.000;110;G;;3401579003565;57;0
3127;6198003;2.900;1;29.000;0.000;100;G;3596206198001;3401361980036;36;0
18686;5012414;0.000;0;0.000;0.000;476;G;0807205012414;5012414;0;0
18685;5012445;0.000;0;0.000;0.000;544;G;0807205012445;5012445;0;0
14580;3401371189863;3.490;1;11.633;0.000;300;G;3518646047503;3401371189863;8;7
1819;7118986;3.990;1;13.300;0.000;300;G;3518646047503;3401371189863;8;7
19975;5710803;0.000;0;0.000;0.000;36;G;2000000001470;2000000001470;0;0
18094;3401525721208;0.000;0;0.000;0.000;100;G;3282770105735;3282770105735;0;0
18092;3401525721437;0.000;0;0.000;0.000;100;G;3282770105773;3282770105773;0;0
18093;3401525722328;0.000;0;0.000;0.000;100;G;3282770105759;3282770105759;0;0
23772;3401596547370;0.000;0;0.000;0.000;900;G;3288131500058;3401596547370;0;0
17530;3401326576786;5.490;1;1372.500;0.000;4;G;3282770038484;3401326576786;100;18
17056;3401576832038;7.990;1;98.642;0.000;81;G;3535400015257;3401576832038;34;0
3178;3401563351733;0.000;0;0.000;0.000;400;G;8424657104393;3401563351733;0;0
16041;3401546846102;0.000;0;0.000;0.000;1;G;3551100751202;3401546846102;0;0
16042;3401546896947;0.000;0;0.000;0.000;1;G;3551100751219;3401546896947;0;0
1882;3401572002510;3.800;1;19.000;0.000;200;G;3175681040526;3401572002510;0;5
488;3282779241502;15.990;1;1599.000;0.000;10;G;3282770100228;3401345144867;46;41
19161;3401345144867;14.990;1;1499.000;0.000;10;G;3282770100228;3401345144867;46;41
487;3282779241519;15.990;1;1599.000;0.000;10;G;3282770100242;3401360078086;17;0
19162;3401345142627;14.990;1;1499.000;0.000;10;G;3282770100242;3401360078086;17;0
7135;3401576830775;0.000;0;0.000;0.000;55;G;3535433000800;3401576830775;0;0
7133;3401576831376;7.990;1;122.923;0.000;65;G;3535400015684;3401576831376;25;0
7136;3401576830607;0.000;0;0.000;0.000;65;G;3535400015691;3401576830607;0;0
7130;3401576831727;7.990;1;156.667;0.000;51;G;3535400015745;3401576831727;12;0
17077;3401576832267;7.990;1;122.923;0.000;65;G;3535400015738;3401576832267;12;0
18207;3401562268285;0.000;0;0.000;0.000;4;G;;3401562268285;0;0
19530;1602721;3.990;1;997.500;0.000;4;G;3518646028403;3401526467815;388;85
16810;3401595882427;0.000;0;0.000;0.000;2;G;3700322005741;3401595882427;0;0
15949;7783028;0.000;0;0.000;0.000;4;G;;5124445;0;0
24200;3401576831956;0.000;0;0.000;0.000;50;G;3535400015721;3401576831956;0;0
10453;3401521228428;14.900;1;165.556;0.000;90;G;3518681005964;3401521228428;2;5
19820;3401381638429;2.990;1;747.500;0.000;4;G;3282770073140;3401381638429;13;14
12205;3401351000836;1.500;1;18.750;0.000;80;G;4008233131313;3401351000836;16;477
8054;3401320193118;4.990;1;24.950;0.000;200;G;3593290013302;3401320193118;29;100
8050;3401320267888;0.000;1;0.000;0.000;140;G;3593290014972;3401320267888;1;0
27609;3401560376425;1.990;1;49.750;0.000;40;G;7610114030348;3401560376425;11;30
19176;3401345533746;5.280;1;5280.000;0.000;1;G;3532662007167;3401345533746;2;0
7928;3532662007167;5.850;1;5850.000;0.000;1;G;3532662007167;3401345533746;2;0
3265;3401526004775;1.900;1;41.304;0.000;46;G;3518681009948;3401526004775;20;0
3266;3401526004836;1.900;1;41.304;0.000;46;G;3518681009955;3401526004836;5;16
19175;3401345533517;5.280;1;5280.000;0.000;1;G;3532662007181;3401345533517;3;0
7916;3532662007181;5.850;1;5850.000;0.000;1;G;3532662007181;3401345533517;3;0
32237;9002077;6.490;1;46.357;0.000;140;G;3593290020775;3401320266997;7;0
8048;3401320266997;0.000;1;0.000;0.000;140;G;3593290020775;3401320266997;7;0
15757;3401521372756;0.000;0;0.000;0.000;6;G;3595890209864;3401521372756;0;0
32519;9970004;13.900;1;13900.000;0.000;1;G;3363799700047;3401553554465;5;16
20209;2000831;39.990;1;3076.154;0.000;13;G;3461020008983;2000831;10;0
11464;3401020017653;14.950;1;74.750;0.000;200;G;8410104703455;3401020017653;1;0
1884;3401572002459;3.800;1;19.000;0.000;200;G;3175681040533;3401572002459;5;0
4939;2015885;0.000;0;0.000;0.000;18;G;3760099740313;2015885;0;0
20132;8810902;8.750;1;230.263;0.000;38;G;5000488109023;2019883;1;0
19976;2021795;0.000;1;0.000;0.000;36;G;8424657108025;2021785;2;0
19977;2021791;0.000;0;0.000;0.000;36;G;8424657108018;2021791;0;0
19008;3401365874379;0.000;0;0.000;0.000;200;G;3518646126604;3401365874379;0;0
15922;3401320257773;0.000;0;0.000;0.000;20;G;;3401320257773;0;0
4092;3593290019847;2.490;0;62.250;0.000;40;G;3593290002030;2026742;0;0
17634;2029611;0.000;0;0.000;0.000;100;G;3273818840657;2029611;0;0
17636;2029628;0.000;0;0.000;0.000;100;G;3273818840640;2029628;0;0
17635;2029634;0.000;0;0.000;0.000;100;G;3273818840633;2029634;0;0
17637;2029663;0.000;0;0.000;0.000;100;G;3273818840626;2029663;0;0
17633;2029692;0.000;0;0.000;0.000;100;G;3273818841326;2029692;0;0
32719;3130074;11.990;1;14.988;0.000;800;G;3572731300744;6239636;0;38
20569;2037291;0.000;0;0.000;0.000;4;G;3760220372918;2037291;0;0
15342;2039213;0.000;0;0.000;0.000;8;G;3284410032715;3284410032715;0;0
18536;2039236;4.850;1;1616.667;0.000;3;G;3284410032722;2039236;21;0
17789;2039489;4.850;1;1616.667;0.000;3;G;3284410032739;2039489;9;0
30133;2043712;14.690;1;1130.000;0.000;13;G;3035620437124;2043712;11;0
17933;2043724;0.000;0;0.000;0.000;36;G;3035620437247;2043724;0;0
18808;3518681006633;15.250;0;155.612;0.000;98;G;3518681006633;3401596460570;0;0
11310;3401596460570;13.890;0;141.735;0.000;98;G;3518681006633;3401596460570;0;0
13641;3401520616844;0.000;0;0.000;0.000;4;G;;3401520616844;0;0
14162;3401520616905;0.000;0;0.000;0.000;120;G;;3401520616905;0;0
6708;3401520617094;0.000;0;0.000;0.000;30;G;;3401520617094;0;0
14114;3401320634246;0.000;0;0.000;0.000;150;G;3522930001508;3401320634246;0;0
14364;2064257;0.000;0;0.000;0.000;300;G;3760020505288;2064257;0;0
19961;3401320658549;12.750;1;3187.500;0.000;4;G;3350900000653;3401320658549;7;10
16588;3401520735002;0.000;0;0.000;0.000;200;G;3326100000052;3401520735002;0;0
15763;2097721;0.000;0;0.000;0.000;80;G;3596209772109;2097721;0;0
20051;2122150;12.900;1;34.400;0.000;375;G;3518681006008;3401278980563;0;24
3272;3518681006008;16.590;1;44.240;0.000;375;G;3518681006008;3401278980563;0;24
20052;3518681005995;15.990;1;42.640;0.000;375;G;3518681005995;3401521221672;0;16
3271;3401278980334;12.900;1;34.400;0.000;375;G;3518681005995;3401521221672;0;16
3270;3401243277612;0.000;0;0.000;0.000;375;G;3518681006015;3401243277612;0;0
32523;3130073;17.500;1;21.875;0.000;800;G;3572731300737;6239635;4;0
16335;2147204;0.000;0;0.000;0.000;6;G;3508240204662;2147204;0;0
13967;2147227;0.000;0;0.000;0.000;6;G;3508240204655;2147227;0;0
15727;2151246;0.000;0;0.000;0.000;1;G;;2151246;0;0
18444;3401521545815;9.990;1;333.000;0.000;30;G;;3401521545815;15;0
26655;9091302;8.500;1;141.667;0.000;60;G;5425009091302;9091302;8;0
16039;2159762;7.990;1;2663.333;0.000;3;G;3532662007594;2159762;2;0
